selectblock,thisN,thisTrialN,thisRepN,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,letter,correct,nback_resp.keys,nback_resp.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,letter.started,text_2.started,letter.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,text_6.stopped,trial_warning.started,text_5.started,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,text_5.stopped,text_2.stopped,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_2.nback_resp.keys,trials_2.nback_resp.corr,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Block1.xlsx,1,1,0,Operation,4,( 4 - 3 ) × 5 = 5,left,V,None,right,0,0.04973239963874221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,124.48982739960775,,,,,,,,,124.48076780000702,124.77301049977541,124.77301049977541,124.82630439987406,,,,,124.83752199960873,124.84799150004983,125.8382583996281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.04973239963874221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,2,2,0,Operation,4,( 3 - 1 ) × 5 = 10,left,M,None,right,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,125.85891800001264,,,,,,,,,125.85108519997448,126.13834329973906,126.13834329973906,126.24076859978959,,,,,126.24541880004108,126.25625099986792,127.25486409990117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,3,3,0,Operation,4,( 6 - 1 ) × 1 = 6,left,P,"['d', 'v', 'm', 'p']",right,0,0.05379909975454211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,127.27149609988555,,,,,,,,,127.26097969990224,127.55430069984868,127.55430069984868,127.62290059961379,,,,,127.62668289989233,127.6375191998668,128.62205199990422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.63825949979946,,,,,,,,,,,,right,0,0.05379909975454211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,,,,,,,,,,,"['v', 'j', 'h', 'f', 'j', 'h', 'v', 'h']",0,"[0.5173805002123117, 0.5992840002290905, 0.6014161999337375, 0.7396292998455465, 0.8543589999899268, 0.8782933000475168, 1.0163834001868963, 1.094139200169593]","[0.10204319981858134, 0.1632053996436298, 0.3418828002177179, 0.1356949000619352, 0.11878630006685853, 0.26289290003478527, 0.06614489993080497, None]",space,1.906704000197351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.62607180001214,128.63825949979946,128.63825949979946,129.13754719961435,131.05699699977413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['v', 'j', 'h', 'f', 'j', 'h', 'v', 'h']",0,"[0.5173805002123117, 0.5992840002290905, 0.6014161999337375, 0.7396292998455465, 0.8543589999899268, 0.8782933000475168, 1.0163834001868963, 1.094139200169593]","[0.10204319981858134, 0.1632053996436298, 0.3418828002177179, 0.1356949000619352, 0.11878630006685853, 0.26289290003478527, 0.06614489993080497, None]",space,1.906704000197351,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,0,0,0,Operation,4,( 3 - 2 ) × 1 = 1,right,G,None,right,1,0.006530200131237507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,133.60335349990055,,,,,,,,,133.59640869963914,133.86978539964184,133.86978539964184,133.8886803998612,,,,,133.89292600005865,133.90338129969314,134.8877690997906,,,,,,,,,,,,,,131.05759579967707,131.0708132996224,133.56995339971036,,,,,,,,,,,,,134.9080954999663,,,,,,,,,,,,right,1,0.006530200131237507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,Operation,4,( 4 + 9 ) × 2 = 26,right,B,None,right,1,0.06746380031108856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,134.9080954999663,,,,,,,,,134.90001429989934,135.20307499961928,135.20307499961928,135.27387329982594,,,,,135.28129149973392,135.2925005997531,136.28603950003162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.06746380031108856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,2,2,0,Operation,4,( 3 + 9 ) × 1 = 12,right,Q,None,right,1,0.10534189967438579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,136.30340409977362,,,,,,,,,136.29386739991605,136.58589649992064,136.58589649992064,136.70420299982652,,,,,136.71725329989567,136.7249469999224,137.71901790006086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.10534189967438579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,3,3,0,Operation,4,( 6 + 2 ) × 2 = 16,right,R,"['g', 'b', 'q', 'r']",right,1,0.10690480004996061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,137.73626159969717,,,,,,,,,137.7249781000428,138.01982619985938,138.01982619985938,138.1376934996806,,,,,138.14271699963138,138.15324239991605,139.15247729979455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.10690480004996061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block2.xlsx,1,1,0,,,,,,,,,,,"['j', 'h', 'f', 'j', 'h', 'f', 'h']",0,"[0.4254772001877427, 0.43158450024202466, 0.47643750021234155, 0.631362299900502, 0.6761807999573648, 0.7174074999056756, 0.7633222001604736]","[0.047960299998521805, 0.2896708999760449, 0.1393645997159183, 0.140938900411129, 0.10843110037967563, 0.04284010035917163, None]",space,1.1760863000527024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.15635459963232,139.16884579975158,139.16884579975158,139.65176579961553,140.8404520000331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['j', 'h', 'f', 'j', 'h', 'f', 'h']",0,"[0.4254772001877427, 0.43158450024202466, 0.47643750021234155, 0.631362299900502, 0.6761807999573648, 0.7174074999056756, 0.7633222001604736]","[0.047960299998521805, 0.2896708999760449, 0.1393645997159183, 0.140938900411129, 0.10843110037967563, 0.04284010035917163, None]",space,1.1760863000527024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,0,0,0,Operation,4,( 4 + 8 ) × 1 = 11,right,S,None,right,1,0.02572209993377328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,143.38577049970627,,,,,,,,,143.37959899986163,143.65095049981028,143.65095049981028,143.6855902997777,,,,,143.68935590004548,143.7007215996273,144.68409779993817,,,,,,,,,,,,,,140.84153570001945,140.8545638998039,143.35120330005884,,,,,,,,,,,,,144.69997600000352,,,,,,,,,,,,right,1,0.02572209993377328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,1,1,0,Operation,4,( 3 - 2 ) × 1 = 4,right,J,None,right,1,0.01166770001873374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,144.69997600000352,,,,,,,,,144.68934129970148,145.00031549995765,145.00031549995765,145.019044699613,,,,,145.0250657997094,145.03502890001982,146.01928249979392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.03607170004398,,,,,,,,,,,,right,1,0.01166770001873374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,2,2,0,Operation,4,( 1 + 4 ) × 2 = 10,right,N,None,right,1,0.2601176998578012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,146.03607170004398,,,,,,,,,146.02899599960074,146.33402299974114,146.33402299974114,146.60201349994168,,,,,146.60578290000558,146.61658659996465,147.6009219000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6163682998158,,,,,,,,,,,,right,1,0.2601176998578012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,3,3,0,Operation,4,( 3 + 7 ) × 1 = 10,left,T,"['s', 'j', 'n', 't']",right,0,0.08853529999032617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,147.6163682998158,,,,,,,,,147.60701109981164,147.91694889962673,147.91694889962673,148.0186887998134,,,,,148.02327649993822,148.03371199965477,149.01730259973556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.03285939991474,,,,,,,,,,,,right,0,0.08853529999032617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block3.xlsx,2,2,0,,,,,,,,,,,"['t', 'd', 'g', 'h']",0,"[0.7010933998972178, 0.7188173998147249, 0.8976867999881506, 0.9003689996898174]","[0.08107740012928843, 0.15126379998400807, 0.10135559970512986, None]",space,1.2263642996549606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.02042029984295,149.03285939991474,149.03285939991474,149.5327951000072,150.77010650001466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['t', 'd', 'g', 'h']",0,"[0.7010933998972178, 0.7188173998147249, 0.8976867999881506, 0.9003689996898174]","[0.08107740012928843, 0.15126379998400807, 0.10135559970512986, None]",space,1.2263642996549606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
Block1.xlsx,0,0,0,Operation,5,( 5 - 2 ) × 3 = 9,right,L,None,right,1,0.25751899974420667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,153.34443249972537,,,,,,,,,153.33648149995133,153.5818463000469,153.5818463000469,153.85063660005108,,,,,153.85465339990333,153.86549909971654,154.85081340000033,,,,,,,,,,,,,,150.80224729981273,150.81293489970267,153.2822835999541,,,,,,,,,,,,,154.8731005997397,,,,,,,,,,,,,,,,,,,,,,,right,1,0.25751899974420667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8788897,001,2025-05-08_15h32.36.625,OperationSpanTask,2024.2.4,60.003768293283464,2025-05-08 15h32.45.991288 -0700,
