thisN,thisTrialN,thisRepN,letter,correct,key_resp.keys,key_resp.rt,key_resp.duration,nback_resp.keys,nback_resp.corr,selectblock,Type,Span,Stimulus,Response,Letter,corrResp,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,sound_loop.thisRepN,sound_loop.thisTrialN,sound_loop.thisN,sound_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialloop.thisRepN,trialloop.thisTrialN,trialloop.thisN,trialloop.thisIndex,span2.thisRepN,span2.thisTrialN,span2.thisN,span2.thisIndex,trialloop2.thisRepN,trialloop2.thisTrialN,trialloop2.thisN,trialloop2.thisIndex,span3.thisRepN,span3.thisTrialN,span3.thisN,span3.thisIndex,trialloop3.thisRepN,trialloop3.thisTrialN,trialloop3.thisN,trialloop3.thisIndex,span4.thisRepN,span4.thisTrialN,span4.thisN,span4.thisIndex,trialloop4.thisRepN,trialloop4.thisTrialN,trialloop4.thisN,trialloop4.thisIndex,span5.thisRepN,span5.thisTrialN,span5.thisN,span5.thisIndex,trialloop5.thisRepN,trialloop5.thisTrialN,trialloop5.thisN,trialloop5.thisIndex,span6.thisRepN,span6.thisTrialN,span6.thisN,span6.thisIndex,trialloop6.thisRepN,trialloop6.thisTrialN,trialloop6.thisN,trialloop6.thisIndex,thisRow.t,notes,start_sound.started,start_sound.stopped,nback_instruction.started,nback_inst.started,key_resp.started,nback_instruction.stopped,sound_loop.key_resp.keys,sound_loop.key_resp.rt,sound_loop.key_resp.duration,nback.started,nback_stim.started,nback_resp.started,nback_resp.stopped,nback_stim.stopped,nback.stopped,trials_3.nback_resp.keys,trials_3.nback_resp.corr,instructions.started,inst_text.started,key_resp_5.started,instructions.stopped,practice_warning.started,text_6.started,practice_warning.stopped,stimulus.started,text.started,key_resp_2.started,stimulus.stopped,trialloop.key_resp_2.keys,trialloop.key_resp_2.corr,trialloop.key_resp_2.rt,trialloop.key_resp_2.duration,ospan_stim.started,text_2.started,text_2.stopped,ospan_stim.stopped,Recall.started,text_3.started,key_resp_3.started,key_resp_4.started,Recall.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,trials.key_resp_4.keys,trials.key_resp_4.rt,trials.key_resp_4.duration,text_6.stopped,trial_warning.started,text_5.started,text_5.stopped,trial_warning.stopped,trialloop2.key_resp_2.keys,trialloop2.key_resp_2.corr,trialloop2.key_resp_2.rt,trialloop2.key_resp_2.duration,span2.key_resp_3.keys,span2.key_resp_3.corr,span2.key_resp_3.rt,span2.key_resp_3.duration,span2.key_resp_4.keys,span2.key_resp_4.rt,span2.key_resp_4.duration,trialloop3.key_resp_2.keys,trialloop3.key_resp_2.corr,trialloop3.key_resp_2.rt,trialloop3.key_resp_2.duration,span3.key_resp_3.keys,span3.key_resp_3.corr,span3.key_resp_3.rt,span3.key_resp_3.duration,span3.key_resp_4.keys,span3.key_resp_4.rt,span3.key_resp_4.duration,trialloop4.key_resp_2.keys,trialloop4.key_resp_2.corr,trialloop4.key_resp_2.rt,trialloop4.key_resp_2.duration,span4.key_resp_3.keys,span4.key_resp_3.corr,span4.key_resp_3.rt,span4.key_resp_3.duration,span4.key_resp_4.keys,span4.key_resp_4.rt,span4.key_resp_4.duration,trialloop5.key_resp_2.keys,trialloop5.key_resp_2.corr,trialloop5.key_resp_2.rt,trialloop5.key_resp_2.duration,span5.key_resp_3.keys,span5.key_resp_3.corr,span5.key_resp_3.rt,span5.key_resp_3.duration,span5.key_resp_4.keys,span5.key_resp_4.rt,span5.key_resp_4.duration,trialloop6.key_resp_2.keys,trialloop6.key_resp_2.corr,trialloop6.key_resp_2.rt,trialloop6.key_resp_2.duration,span6.key_resp_3.keys,span6.key_resp_3.corr,span6.key_resp_3.rt,span6.key_resp_3.duration,span6.key_resp_4.keys,span6.key_resp_4.rt,span6.key_resp_4.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,3,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,5,( 5 + 3 ) × 1 = 8,right,P,None,right,1,0.12285008298931643,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,186.7864747499989,,,,,,,,,,,,,,,,,,,,,,,,,,186.7846232499869,187.08055683400016,187.08055683400016,187.20505320897792,,,,,187.2064757499902,187.2099950419797,188.20696650000173,188.20285708399024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.12285008298931643,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,5,( 3 + 2 ) × 2 = 11,left,C,"['l', 'v', 'x', 'p', 'c']",right,0,0.18325075000757352,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,188.20696650000173,,,,,,,,,,,,,,,,,,,,,,,,,,188.20499050000217,188.5011809169955,188.5011809169955,188.68842037499417,,,,,188.68991566699697,188.69349745899672,189.68647229199996,189.6825361669762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.18325075000757352,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block1.xlsx,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[5.624563625024166, 5.732688333024271, 5.80848700000206, 5.876559833006468, 5.932804333016975, 6.004496042005485]","[0.11600287500186823, 0.08390016699559055, 0.07232266702339984, 0.06805829200311564, 0.08773208400816657, 0.12017670800560154]",space,6.275239958020393,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.68434033400263,189.68647229199996,189.68647229199996,190.18058908398962,196.46643004199723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[5.624563625024166, 5.732688333024271, 5.80848700000206, 5.876559833006468, 5.932804333016975, 6.004496042005485]","[0.11600287500186823, 0.08390016699559055, 0.07232266702339984, 0.06805829200311564, 0.08773208400816657, 0.12017670800560154]",space,6.275239958020393,None,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,5,( 5 + 3 ) × 2 = 20,left,R,None,left,1,0.06529691600007936,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,198.96910224997555,,,,,,,,,,,,,,,,,,,,,,,,,,198.96729574998608,199.26429474999895,199.26429474999895,199.33300691700424,,,,,199.33427608400234,199.33758379198844,200.3365180839901,200.33256387498113,,,,,,,,,,,,,,196.46664612498716,196.4702557499986,198.96910224997555,198.95660008399864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.06529691600007936,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,5,( 4 - 2 ) × 4 = 8,right,M,None,left,0,0.18988383299438283,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,200.3365180839901,,,,,,,,,,,,,,,,,,,,,,,,,,200.33466599998064,200.6305614169978,200.6305614169978,200.83298845897662,,,,,200.83427304198267,200.83769883398782,,201.83454333400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.18988383299438283,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,5,( 4 + 8 ) × 4 = 48,right,T,None,left,0,0.14675204097875394,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,201.83890799997607,,,,,,,,,,,,,,,,,,,,,,,,,,201.83698404199095,202.13064004198532,202.13064004198532,202.28307199999108,,,,,202.28435195898055,202.28771224999218,203.28032195899868,203.27350266699796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.14675204097875394,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,5,( 5 - 5 ) × 3 = 4,left,Z,None,left,1,0.06274866600870155,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,203.28032195899868,,,,,,,,,,,,,,,,,,,,,,,,,,203.27603633399121,203.5817782499944,203.5817782499944,203.65275470897905,,,,,203.6541127919918,203.6641224589839,204.65328516697627,204.64920866698958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.06274866600870155,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,5,( 3 - 2 ) × 4 = 6,left,B,"['r', 'm', 't', 'z', 'b']",left,1,0.023428540996974334,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,204.65328516697627,,,,,,,,,,,,,,,,,,,,,,,,,,204.65133245897596,204.94765387498774,204.94765387498774,204.98294337498373,,,,,204.9843846669828,204.98797320897575,205.98663291698904,205.98254458399606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.023428540996974334,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[1.6013123750162777, 1.7212828750198241, 1.7892927500070073, 1.8575487910129596, 1.917343791021267, 1.9775811250146944]","[0.12405849999049678, 0.07210283298627473, 0.07641691601020284, 0.06781920901266858, 0.07221716700587422, 0.0918982079892885]",space,2.4584397910221014,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.9844366670004,205.98663291698904,205.98663291698904,206.48054229200352,208.95375687498017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[1.6013123750162777, 1.7212828750198241, 1.7892927500070073, 1.8575487910129596, 1.917343791021267, 1.9775811250146944]","[0.12405849999049678, 0.07210283298627473, 0.07641691601020284, 0.06781920901266858, 0.07221716700587422, 0.0918982079892885]",space,2.4584397910221014,None,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,5,( 5 + 5 ) × 2 = 21,left,N,None,right,0,0.10236670798622072,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,211.46072112498223,,,,,,,,,,,,,,,,,,,,,,,,,,211.45871729200007,211.7510222089768,211.7510222089768,211.85688700000173,,,,,211.85866116700345,211.86377920900122,212.8640250839817,212.8520601670025,,,,,,,,,,,,,,208.9539748749812,208.95798395900056,211.46072112498223,211.44928633398376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.10236670798622072,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,5,( 4 - 3 ) × 1 = 1,right,G,None,right,1,0.14805237500695512,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,212.8640250839817,,,,,,,,,,,,,,,,,,,,,,,,,,212.8541687919933,213.15117308398476,213.15117308398476,213.29991866697674,,,,,213.30117799999425,213.30339895898942,,214.30381341697648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.14805237500695512,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,5,( 3 - 2 ) × 5 = 5,right,V,None,right,1,0.1482729580020532,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,214.30806079198373,,,,,,,,,,,,,,,,,,,,,,,,,,214.30602595899836,214.5892171250016,214.5892171250016,214.75507762498455,,,,,214.75662187498529,214.760625875002,215.75324541699956,215.74924612499308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.1482729580020532,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,5,( 3 + 8 ) × 2 = 17,left,X,None,right,0,0.0008963329892139882,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,215.75324541699956,,,,,,,,,,,,,,,,,,,,,,,,,,215.75138750000042,216.05520054200315,216.05520054200315,216.05774575000396,,,,,216.05938550000428,216.06373949997942,217.05327770899748,217.049276249978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.0008963329892139882,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,,,space,0.4117046240135096,None,,,Block3.xlsx,Operation,5,( 5 - 5 ) × 1 = 0,right,S,"['n', 'g', 'v', 'x', 's']",right,1,0.242490541015286,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,4,4,4,,,,,,,,,217.05327770899748,,,,,,,,,,,,,,,,,,,,,,,,,,217.05138979200274,217.35154466697713,217.35154466697713,217.59958766697673,,,,,217.60087237498374,217.60432199999923,,218.60297362497658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.242490541015286,None,,,,,,,,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block3.xlsx,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[1.0523637080041226, 1.1044914579833858, 1.1604444999829866, 1.2123147909878753, 1.2568146249977872, 1.3086374579870608]","[0.04800308297853917, 0.05595304199960083, 0.05187029100488871, 0.048262541997246444, 0.06371366599341854, 0.10794474999420345]",space,1.5370247499959078,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.60491337499116,218.60718970900052,218.60718970900052,219.087805749994,220.63301262498135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[1.0523637080041226, 1.1044914579833858, 1.1604444999829866, 1.2123147909878753, 1.2568146249977872, 1.3086374579870608]","[0.04800308297853917, 0.05595304199960083, 0.05187029100488871, 0.048262541997246444, 0.06371366599341854, 0.10794474999420345]",space,1.5370247499959078,None,,,,,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,6,( 5 + 4 ) × 5 = 45,right,J,None,right,1,0.00525074900360778,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,223.14531254197937,,,,,,,,,,,,,,,,,,,,,,,,,,223.14194416700047,223.43064700000104,223.43064700000104,223.43673704197863,,,,,223.4379877919855,223.44729349997942,224.4365904169972,224.43252899998333,,,,,,,,,,,,,,220.63763599999947,220.64167187499697,223.14531254197937,223.13266041700263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.00525074900360778,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,6,( 3 - 3 ) × 2 = 0,right,P,None,right,1,0.15276662501855753,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,224.4365904169972,,,,,,,,,,,,,,,,,,,,,,,,,,224.4345729999768,224.73453175000031,224.73453175000031,224.90497362500173,,,,,224.90651683398755,224.9102626669919,225.9032414589892,225.89923624999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.15276662501855753,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,6,( 4 - 3 ) × 3 = 3,right,K,None,right,1,0.14456308298395015,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,225.9032414589892,,,,,,,,,,,,,,,,,,,,,,,,,,225.9013101249875,226.20619475000422,226.20619475000422,226.35322512499988,,,,,226.35470416699536,226.3640045840002,227.35330191699904,227.34927545898245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.14456308298395015,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,6,( 3 + 7 ) × 5 = 50,right,L,None,right,1,0.18508512500557117,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,227.35330191699904,,,,,,,,,,,,,,,,,,,,,,,,,,227.35136099997908,227.64737183399848,227.64737183399848,227.8365643750003,,,,,227.83783750000293,227.84740283398423,228.8408070000005,228.83657145898906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.18508512500557117,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,6,( 4 + 7 ) × 3 = 30,left,T,None,right,0,0.09111720797955059,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,228.8408070000005,,,,,,,,,,,,,,,,,,,,,,,,,,228.83891945899813,229.13062074998743,229.13062074998743,229.2331664999947,,,,,229.23443383400445,229.23778366699116,230.23656812499394,230.23248024997883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0.09111720797955059,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
5,5,0,,,space,0.4117046240135096,None,,,Block1.xlsx,Operation,6,( 5 - 4 ) × 4 = 4,right,D,"['j', 'p', 'k', 'l', 't', 'd']",right,1,0.18477504199836403,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,230.23656812499394,,,,,,,,,,,,,,,,,,,,,,,,,,230.2346114589891,230.53102233397658,230.53102233397658,230.71977229198092,,,,,230.72105595900211,230.73075508399052,231.7199405419815,231.71593445900362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.18477504199836403,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block1.xlsx,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[1.7621177079854533, 1.8620589160127565, 1.9176959989999887, 1.9620382490102202, 2.001797873992473, 2.053829707991099]","[0.10773733301903121, 0.05982679198496044, 0.04800650000106543, 0.04805470898281783, 0.06014916699496098, 0.09592379099922255]",space,2.5956160410132725,None,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.71789245898253,231.7199405419815,231.7199405419815,232.21758383398992,234.82036920898827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['f', 'g', 'h', 'j', 'k', 'l']",0,"[1.7621177079854533, 1.8620589160127565, 1.9176959989999887, 1.9620382490102202, 2.001797873992473, 2.053829707991099]","[0.10773733301903121, 0.05982679198496044, 0.04800650000106543, 0.04805470898281783, 0.06014916699496098, 0.09592379099922255]",space,2.5956160410132725,None,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
0,0,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,6,( 3 + 3 ) × 3 = 15,left,C,None,left,1,0.2054495409829542,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,237.33029849999002,,,,,,,,,,,,,,,,,,,,,,,,,,237.328284083982,237.61779349998687,237.61779349998687,237.8330351249897,,,,,237.8343164169928,237.83779929199954,238.83718595898245,238.83296695898753,,,,,,,,,,,,,,234.82059358397964,234.83082170897978,237.33029849999002,237.31784816700383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.2054495409829542,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
1,1,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,6,( 3 + 9 ) × 4 = 48,right,M,None,left,0,0.08252924898988567,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,238.83718595898245,,,,,,,,,,,,,,,,,,,,,,,,,,238.8351157500001,239.1320044999884,239.1320044999884,239.21633799999836,,,,,239.2176232499769,239.22089908400085,240.22008841700153,240.21596679199138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.08252924898988567,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
2,2,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,6,( 3 - 3 ) × 5 = 1,left,B,None,left,1,0.1456124579999596,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,240.22008841700153,,,,,,,,,,,,,,,,,,,,,,,,,,240.2180715839786,240.5139710420044,240.5139710420044,240.66638283399516,,,,,240.66766700000153,240.67104737498448,241.66992487499374,241.66590829199413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.1456124579999596,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
3,3,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,6,( 4 - 3 ) × 3 = 6,left,R,None,left,1,0.10068779101129621,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,241.66992487499374,,,,,,,,,,,,,,,,,,,,,,,,,,241.6680023339868,241.96399179199943,241.96399179199943,242.06934908399126,,,,,242.0706099999952,242.07405754199135,243.0699228750018,243.06592045899015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.10068779101129621,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
4,4,0,,,space,0.4117046240135096,None,,,Block2.xlsx,Operation,6,( 3 + 4 ) × 2 = 14,right,Q,None,left,0,0.010219290998065844,None,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,243.0699228750018,,,,,,,,,,,,,,,,,,,,,,,,,,243.06805529198027,243.36778854200384,243.36778854200384,243.3829387089936,,,,,243.38420954198227,243.3876254170027,244.38075129198842,244.37362616698374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.010219290998065844,None,,,,,,,,123,001,2025-05-10_14h05.00.926,OperationSpanTask,2024.2.4,60,2025-05-10 14h05.04.176990 -0700,
